Date,Region,State,Condition,Temperature_C,Precipitation_mm
2025-06-20,Southern,Andhra Pradesh,Moderate_Rain,32.9,55.1
2025-06-20,Southern,Telangana,Moderate_Rain,25.4,44.2
2025-06-20,North-Eastern,Assam,Clear,25.4,2.3
2025-06-20,North-Eastern,Meghalaya,Heavy_Rain,27.6,10.3
2025-06-20,North-Eastern,Manipur,Moderate_Rain,31.4,44.0
2025-06-20,North-Eastern,Nagaland,Heavy_Rain,30.2,42.5
2025-06-20,North-Eastern,Tripura,Moderate_Rain,30.6,46.5
2025-06-21,Northern,Delhi,Moderate_Rain,33.0,47.2
2025-06-21,Northern,Punjab,Moderate_Rain,28.7,99.2
2025-06-21,Northern,Haryana,Heavy_Rain,33.2,43.0
2025-06-21,Northern,Himachal Pradesh,Clear,30.5,3.6
2025-06-21,Northern,Uttarakhand,Heavy_Rain,25.5,66.3
2025-06-21,Northern,Jammu & Kashmir,Moderate_Rain,31.0,31.6
2025-06-21,Western,Maharashtra,Clear,32.9,3.1
2025-06-21,Western,Gujarat,Heavy_Rain,32.8,79.5
2025-06-21,Western,Rajasthan,Moderate_Rain,25.6,21.3
2025-06-21,Western,Goa,Heavy_Rain,33.7,93.5
2025-06-21,Eastern,West Bengal,Moderate_Rain,26.2,85.1
2025-06-21,Eastern,Odisha,Heavy_Rain,32.3,33.5
2025-06-21,Eastern,Bihar,Moderate_Rain,29.7,59.3
2025-06-21,Eastern,Jharkhand,Moderate_Rain,28.8,56.4
2025-06-21,Southern,Karnataka,Moderate_Rain,25.6,57.5
2025-06-21,Southern,Tamil Nadu,Moderate_Rain,31.7,31.8
2025-06-21,Southern,Kerala,Moderate_Rain,31.2,72.7
2025-06-21,Southern,Andhra Pradesh,Moderate_Rain,30.2,75.3
2025-06-21,Southern,Telangana,Moderate_Rain,26.6,46.7
2025-06-21,North-Eastern,Assam,Moderate_Rain,32.6,89.2
2025-06-21,North-Eastern,Meghalaya,Moderate_Rain,32.3,43.1
2025-06-21,North-Eastern,Manipur,Clear,28.1,1.1
2025-06-21,North-Eastern,Nagaland,Moderate_Rain,33.7,17.4
2025-06-21,North-Eastern,Tripura,Clear,34.8,1.5
2025-06-22,Northern,Delhi,Clear,34.5,0.8
2025-06-22,Northern,Punjab,Moderate_Rain,33.7,78.2
2025-06-22,Northern,Haryana,Heavy_Rain,32.9,26.8
2025-06-22,Northern,Himachal Pradesh,Moderate_Rain,31.8,40.6
2025-06-22,Northern,Uttarakhand,Moderate_Rain,33.7,27.3
2025-06-22,Northern,Jammu & Kashmir,Heavy_Rain,29.7,70.2
2025-06-22,Western,Maharashtra,Moderate_Rain,27.8,47.0
2025-06-22,Western,Gujarat,Moderate_Rain,34.6,56.2
2025-06-22,Western,Rajasthan,Heavy_Rain,32.3,79.5
2025-06-22,Western,Goa,Moderate_Rain,32.0,31.7
2025-06-22,Eastern,West Bengal,Moderate_Rain,27.8,84.7
2025-06-22,Eastern,Odisha,Moderate_Rain,33.3,51.9
2025-06-22,Eastern,Bihar,Heavy_Rain,28.4,70.6
2025-06-22,Eastern,Jharkhand,Moderate_Rain,25.6,71.8
2025-06-22,Southern,Karnataka,Moderate_Rain,34.2,31.5
2025-06-22,Southern,Tamil Nadu,Moderate_Rain,33.2,97.3
2025-06-22,Southern,Kerala,Moderate_Rain,27.6,84.6
2025-06-22,Southern,Andhra Pradesh,Moderate_Rain,26.2,89.5
2025-06-22,Southern,Telangana,Moderate_Rain,33.1,82.6
2025-06-22,North-Eastern,Assam,Heavy_Rain,31.0,18.5
2025-06-22,North-Eastern,Meghalaya,Clear,32.9,3.6
2025-06-22,North-Eastern,Manipur,Heavy_Rain,27.0,64.6
2025-06-22,North-Eastern,Nagaland,Heavy_Rain,27.0,66.8
2025-06-22,North-Eastern,Tripura,Moderate_Rain,31.4,22.1
2025-06-23,Northern,Delhi,Moderate_Rain,29.1,13.5
2025-06-23,Northern,Punjab,Heavy_Rain,34.6,75.1
2025-06-23,Northern,Haryana,Clear,28.3,3.8
2025-06-23,Northern,Himachal Pradesh,Clear,34.6,0.5
2025-06-23,Northern,Uttarakhand,Clear,32.2,3.9
2025-06-23,Northern,Jammu & Kashmir,Heavy_Rain,26.8,11.0
2025-06-23,Western,Maharashtra,Heavy_Rain,25.3,99.8
2025-06-23,Western,Gujarat,Heavy_Rain,29.2,40.1
2025-06-23,Western,Rajasthan,Moderate_Rain,30.2,85.4
2025-06-23,Western,Goa,Heavy_Rain,28.8,32.0
2025-06-23,Eastern,West Bengal,Clear,30.0,3.2
2025-06-23,Eastern,Odisha,Moderate_Rain,31.0,84.1
2025-06-23,Eastern,Bihar,Clear,33.8,4.6
2025-06-23,Eastern,Jharkhand,Moderate_Rain,31.1,45.3
2025-06-23,Southern,Karnataka,Moderate_Rain,25.6,22.1
2025-06-23,Southern,Tamil Nadu,Moderate_Rain,33.1,64.3
2025-06-23,Southern,Kerala,Moderate_Rain,27.9,19.8
2025-06-23,Southern,Andhra Pradesh,Moderate_Rain,29.8,45.7
2025-06-23,Southern,Telangana,Heavy_Rain,32.6,62.8
2025-06-23,North-Eastern,Assam,Clear,33.1,1.0
2025-06-23,North-Eastern,Meghalaya,Moderate_Rain,31.1,94.7
2025-06-23,North-Eastern,Manipur,Moderate_Rain,29.5,16.6
2025-06-23,North-Eastern,Nagaland,Moderate_Rain,25.8,40.4
2025-06-23,North-Eastern,Tripura,Moderate_Rain,32.0,94.0
2025-06-24,Northern,Delhi,Moderate_Rain,30.4,21.7
2025-06-24,Northern,Punjab,Heavy_Rain,31.3,84.7
2025-06-24,Northern,Haryana,Moderate_Rain,34.4,31.4
2025-06-24,Northern,Himachal Pradesh,Clear,32.9,2.2
2025-06-24,Northern,Uttarakhand,Heavy_Rain,26.0,56.7
2025-06-24,Northern,Jammu & Kashmir,Moderate_Rain,33.5,48.4
2025-06-24,Western,Maharashtra,Heavy_Rain,33.7,94.9
2025-06-24,Western,Gujarat,Heavy_Rain,27.0,56.8
2025-06-24,Western,Rajasthan,Clear,31.1,2.0
2025-06-24,Western,Goa,Heavy_Rain,31.8,44.8
2025-06-24,Eastern,West Bengal,Heavy_Rain,32.5,38.8
2025-06-24,Eastern,Odisha,Heavy_Rain,32.7,95.8
2025-06-24,Eastern,Bihar,Moderate_Rain,28.6,90.8
2025-06-24,Eastern,Jharkhand,Clear,26.8,2.5
2025-06-24,Southern,Karnataka,Heavy_Rain,33.5,53.7
2025-06-24,Southern,Tamil Nadu,Clear,31.4,3.8
2025-06-24,Southern,Kerala,Moderate_Rain,34.8,65.9
2025-06-24,Southern,Andhra Pradesh,Moderate_Rain,34.6,36.1
2025-06-24,Southern,Telangana,Heavy_Rain,34.0,31.8
2025-06-24,North-Eastern,Assam,Heavy_Rain,34.9,81.4
2025-06-24,North-Eastern,Meghalaya,Moderate_Rain,27.4,40.8
2025-06-24,North-Eastern,Manipur,Moderate_Rain,27.1,46.7
2025-06-24,North-Eastern,Nagaland,Moderate_Rain,26.2,65.3
2025-06-24,North-Eastern,Tripura,Heavy_Rain,29.5,70.0
2025-06-25,Northern,Delhi,Heavy_Rain,25.5,64.5
2025-06-25,Northern,Punjab,Moderate_Rain,30.8,99.4
2025-06-25,Northern,Haryana,Heavy_Rain,27.9,82.3
2025-06-25,Northern,Himachal Pradesh,Moderate_Rain,32.1,94.1
2025-06-25,Northern,Uttarakhand,Clear,30.8,5.0
2025-06-25,Northern,Jammu & Kashmir,Moderate_Rain,31.0,46.3
2025-06-25,Western,Maharashtra,Clear,30.7,3.8
2025-06-25,Western,Gujarat,Clear,31.6,4.3
2025-06-25,Western,Rajasthan,Clear,30.2,0.4
2025-06-25,Western,Goa,Moderate_Rain,28.7,58.2
2025-06-25,Eastern,West Bengal,Clear,30.7,3.2
2025-06-25,Eastern,Odisha,Moderate_Rain,26.0,39.7
2025-06-25,Eastern,Bihar,Heavy_Rain,33.9,79.5
2025-06-25,Eastern,Jharkhand,Moderate_Rain,33.9,95.8
2025-06-25,Southern,Karnataka,Heavy_Rain,32.8,26.6
2025-06-25,Southern,Tamil Nadu,Moderate_Rain,26.4,36.5
2025-06-25,Southern,Kerala,Clear,30.6,2.0
2025-06-25,Southern,Andhra Pradesh,Heavy_Rain,32.0,46.7
2025-06-25,Southern,Telangana,Clear,31.4,0.8
2025-06-25,North-Eastern,Assam,Clear,34.7,3.8
2025-06-25,North-Eastern,Meghalaya,Heavy_Rain,26.7,67.8
2025-06-25,North-Eastern,Manipur,Moderate_Rain,34.4,37.9
2025-06-25,North-Eastern,Nagaland,Moderate_Rain,27.2,56.8
2025-06-25,North-Eastern,Tripura,Moderate_Rain,34.0,68.5
2025-06-26,Northern,Delhi,Moderate_Rain,30.6,69.2
2025-06-26,Northern,Punjab,Heavy_Rain,34.8,85.2
2025-06-26,Northern,Haryana,Heavy_Rain,34.6,90.8
2025-06-26,Northern,Himachal Pradesh,Heavy_Rain,34.0,98.3
2025-06-26,Northern,Uttarakhand,Clear,30.5,1.7
2025-06-26,Northern,Jammu & Kashmir,Moderate_Rain,32.6,46.6
2025-06-26,Western,Maharashtra,Moderate_Rain,27.7,49.1
2025-06-26,Western,Gujarat,Clear,28.4,2.9
2025-06-26,Western,Rajasthan,Heavy_Rain,27.2,93.1
2025-06-26,Western,Goa,Clear,26.0,4.0
2025-06-26,Eastern,West Bengal,Moderate_Rain,33.1,79.0
2025-06-26,Eastern,Odisha,Moderate_Rain,34.8,61.4
2025-06-26,Eastern,Bihar,Heavy_Rain,26.9,32.7
2025-06-26,Eastern,Jharkhand,Moderate_Rain,26.5,45.9
2025-06-26,Southern,Karnataka,Moderate_Rain,27.7,86.5
2025-06-26,Southern,Tamil Nadu,Heavy_Rain,33.3,86.9
2025-06-26,Southern,Kerala,Moderate_Rain,27.2,53.1
2025-06-26,Southern,Andhra Pradesh,Heavy_Rain,30.1,70.1
2025-06-26,Southern,Telangana,Clear,28.9,4.5
2025-06-26,North-Eastern,Assam,Heavy_Rain,34.8,20.5
2025-06-26,North-Eastern,Meghalaya,Clear,25.8,2.5
2025-06-26,North-Eastern,Manipur,Moderate_Rain,28.3,83.3
2025-06-26,North-Eastern,Nagaland,Heavy_Rain,25.7,14.3
2025-06-26,North-Eastern,Tripura,Heavy_Rain,27.8,65.1
2025-06-27,Northern,Delhi,Moderate_Rain,25.7,66.7
2025-06-27,Northern,Punjab,Moderate_Rain,29.1,14.9
2025-06-27,Northern,Haryana,Moderate_Rain,30.2,87.7
2025-06-27,Northern,Himachal Pradesh,Clear,31.3,3.2
2025-06-27,Northern,Uttarakhand,Heavy_Rain,27.2,75.7
2025-06-27,Northern,Jammu & Kashmir,Moderate_Rain,34.0,34.3
2025-06-27,Western,Maharashtra,Clear,27.8,2.2
2025-06-27,Western,Gujarat,Moderate_Rain,34.4,15.2
2025-06-27,Western,Rajasthan,Moderate_Rain,32.6,75.3
2025-06-27,Western,Goa,Clear,31.0,3.4
2025-06-27,Eastern,West Bengal,Moderate_Rain,33.0,11.8
2025-06-27,Eastern,Odisha,Clear,33.3,3.6
2025-06-27,Eastern,Bihar,Clear,34.8,4.6
2025-06-27,Eastern,Jharkhand,Heavy_Rain,27.6,79.2
2025-06-27,Southern,Karnataka,Clear,31.7,4.7
2025-06-27,Southern,Tamil Nadu,Moderate_Rain,27.0,16.0
2025-06-27,Southern,Kerala,Moderate_Rain,25.9,50.8
2025-06-27,Southern,Andhra Pradesh,Moderate_Rain,28.1,95.9
2025-06-27,Southern,Telangana,Moderate_Rain,34.2,28.2
2025-06-27,North-Eastern,Assam,Clear,30.4,0.5
2025-06-27,North-Eastern,Meghalaya,Heavy_Rain,27.0,51.8
2025-06-27,North-Eastern,Manipur,Moderate_Rain,25.8,71.0
2025-06-27,North-Eastern,Nagaland,Moderate_Rain,26.1,10.0
2025-06-27,North-Eastern,Tripura,Clear,30.1,1.2
2025-06-28,Northern,Delhi,Moderate_Rain,30.0,21.9
2025-06-28,Northern,Punjab,Moderate_Rain,26.9,43.8
2025-06-28,Northern,Haryana,Clear,31.7,0.4
2025-06-28,Northern,Himachal Pradesh,Moderate_Rain,30.9,37.6
2025-06-28,Northern,Uttarakhand,Moderate_Rain,28.2,87.8
2025-06-28,Northern,Jammu & Kashmir,Moderate_Rain,27.9,87.8
2025-06-28,Western,Maharashtra,Heavy_Rain,25.9,97.6
2025-06-28,Western,Gujarat,Moderate_Rain,25.5,35.6
2025-06-28,Western,Rajasthan,Clear,27.5,1.0
2025-06-28,Western,Goa,Heavy_Rain,30.3,45.9
2025-06-28,Eastern,West Bengal,Moderate_Rain,32.4,91.5
2025-06-28,Eastern,Odisha,Clear,26.7,3.3
2025-06-28,Eastern,Bihar,Moderate_Rain,33.3,16.8
2025-06-28,Eastern,Jharkhand,Heavy_Rain,33.9,89.0
2025-06-28,Southern,Karnataka,Moderate_Rain,26.9,19.2
2025-06-28,Southern,Tamil Nadu,Clear,30.5,0.9
2025-06-28,Southern,Kerala,Clear,31.9,3.9
2025-06-28,Southern,Andhra Pradesh,Clear,29.3,1.2
2025-06-28,Southern,Telangana,Moderate_Rain,30.4,88.7
2025-06-28,North-Eastern,Assam,Heavy_Rain,26.8,86.3
2025-06-28,North-Eastern,Meghalaya,Moderate_Rain,28.4,46.8
2025-06-28,North-Eastern,Manipur,Clear,25.2,4.8
2025-06-28,North-Eastern,Nagaland,Clear,34.3,2.0
2025-06-28,North-Eastern,Tripura,Heavy_Rain,32.0,50.8
2025-06-29,Northern,Delhi,Clear,30.0,4.3
2025-06-29,Northern,Punjab,Clear,33.1,2.6
2025-06-29,Northern,Haryana,Heavy_Rain,25.0,42.9
2025-06-29,Northern,Himachal Pradesh,Moderate_Rain,33.4,17.6
2025-06-29,Northern,Uttarakhand,Moderate_Rain,28.5,30.2
2025-06-29,Northern,Jammu & Kashmir,Moderate_Rain,28.9,17.8
2025-06-29,Western,Maharashtra,Moderate_Rain,28.4,11.3
2025-06-29,Western,Gujarat,Clear,31.9,4.7
2025-06-29,Western,Rajasthan,Clear,32.3,2.8
2025-06-29,Western,Goa,Moderate_Rain,30.7,16.5
2025-06-29,Eastern,West Bengal,Moderate_Rain,34.7,61.1
2025-06-29,Eastern,Odisha,Heavy_Rain,30.3,60.2
2025-06-29,Eastern,Bihar,Moderate_Rain,31.2,31.2
2025-06-29,Eastern,Jharkhand,Moderate_Rain,33.7,80.5
2025-06-29,Southern,Karnataka,Moderate_Rain,34.2,21.4
2025-06-29,Southern,Tamil Nadu,Moderate_Rain,34.5,81.9
2025-06-29,Southern,Kerala,Moderate_Rain,30.4,69.6
2025-06-29,Southern,Andhra Pradesh,Moderate_Rain,27.9,55.7
2025-06-29,Southern,Telangana,Moderate_Rain,31.1,36.8
2025-06-29,North-Eastern,Assam,Heavy_Rain,27.8,68.3
2025-06-29,North-Eastern,Meghalaya,Clear,30.1,3.1
2025-06-29,North-Eastern,Manipur,Heavy_Rain,29.4,72.6
2025-06-29,North-Eastern,Nagaland,Moderate_Rain,27.4,93.1
2025-06-29,North-Eastern,Tripura,Clear,29.8,2.2
2025-06-30,Northern,Delhi,Moderate_Rain,31.2,12.4
2025-06-30,Northern,Punjab,Moderate_Rain,25.8,44.2
2025-06-30,Northern,Haryana,Heavy_Rain,31.6,74.7
2025-06-30,Northern,Himachal Pradesh,Clear,30.3,2.5
2025-06-30,Northern,Uttarakhand,Clear,33.6,2.7
2025-06-30,Northern,Jammu & Kashmir,Clear,32.2,2.5
2025-06-30,Western,Maharashtra,Moderate_Rain,26.3,85.3
2025-06-30,Western,Gujarat,Moderate_Rain,32.5,54.5
2025-06-30,Western,Rajasthan,Moderate_Rain,25.0,71.3
2025-06-30,Western,Goa,Moderate_Rain,32.9,71.4
2025-06-30,Eastern,West Bengal,Moderate_Rain,27.7,14.7
2025-06-30,Eastern,Odisha,Heavy_Rain,33.7,69.7
2025-06-30,Eastern,Bihar,Clear,31.2,1.9
2025-06-30,Eastern,Jharkhand,Clear,25.3,2.8
2025-06-30,Southern,Karnataka,Heavy_Rain,34.0,25.1
2025-06-30,Southern,Tamil Nadu,Moderate_Rain,28.4,80.1
2025-06-30,Southern,Kerala,Moderate_Rain,26.8,34.1
2025-06-30,Southern,Andhra Pradesh,Clear,28.9,2.3
2025-06-30,Southern,Telangana,Moderate_Rain,33.2,41.8
2025-06-30,North-Eastern,Assam,Moderate_Rain,27.5,26.7
2025-06-30,North-Eastern,Meghalaya,Moderate_Rain,32.4,71.5
2025-06-30,North-Eastern,Manipur,Moderate_Rain,33.3,81.1
2025-06-30,North-Eastern,Nagaland,Moderate_Rain,26.9,88.0
2025-06-30,North-Eastern,Tripura,Heavy_Rain,26.6,40.6
2025-07-01,Northern,Delhi,Heavy_Rain,34.2,71.6
2025-07-01,Northern,Punjab,Moderate_Rain,28.4,58.0
2025-07-01,Northern,Haryana,Clear,34.5,0.9
2025-07-01,Northern,Himachal Pradesh,Clear,30.8,0.8
2025-07-01,Northern,Uttarakhand,Clear,27.2,4.7
2025-07-01,Northern,Jammu & Kashmir,Moderate_Rain,31.1,40.9
2025-07-01,Western,Maharashtra,Moderate_Rain,33.6,19.2
2025-07-01,Western,Gujarat,Heavy_Rain,28.9,60.4
2025-07-01,Western,Rajasthan,Moderate_Rain,31.5,12.3
2025-07-01,Western,Goa,Moderate_Rain,34.5,96.1
2025-07-01,Eastern,West Bengal,Moderate_Rain,28.2,11.4
2025-07-01,Eastern,Odisha,Clear,27.9,3.9
2025-07-01,Eastern,Bihar,Moderate_Rain,26.9,30.2
2025-07-01,Eastern,Jharkhand,Heavy_Rain,33.9,89.0
2025-07-01,Southern,Karnataka,Heavy_Rain,26.1,93.4
2025-07-01,Southern,Tamil Nadu,Clear,26.6,3.0
2025-07-01,Southern,Kerala,Moderate_Rain,32.0,56.9
2025-07-01,Southern,Andhra Pradesh,Moderate_Rain,25.4,34.2
2025-07-01,Southern,Telangana,Moderate_Rain,28.1,28.9
2025-07-01,North-Eastern,Assam,Moderate_Rain,26.1,36.4
2025-07-01,North-Eastern,Meghalaya,Moderate_Rain,27.2,28.2
2025-07-01,North-Eastern,Manipur,Moderate_Rain,33.9,42.9
2025-07-01,North-Eastern,Nagaland,Clear,33.5,2.4
2025-07-01,North-Eastern,Tripura,Heavy_Rain,29.3,31.4
2025-07-02,Northern,Delhi,Moderate_Rain,34.6,14.1
2025-07-02,Northern,Punjab,Moderate_Rain,26.5,95.7
2025-07-02,Northern,Haryana,Heavy_Rain,32.7,35.5
2025-07-02,Northern,Himachal Pradesh,Heavy_Rain,28.5,13.2
2025-07-02,Northern,Uttarakhand,Clear,30.3,1.9
2025-07-02,Northern,Jammu & Kashmir,Heavy_Rain,30.2,72.6
2025-07-02,Western,Maharashtra,Heavy_Rain,33.3,64.5
2025-07-02,Western,Gujarat,Clear,28.6,0.0
2025-07-02,Western,Rajasthan,Moderate_Rain,30.3,86.0
2025-07-02,Western,Goa,Moderate_Rain,33.9,46.2
2025-07-02,Eastern,West Bengal,Moderate_Rain,34.1,60.2
2025-07-02,Eastern,Odisha,Clear,34.6,2.1
2025-07-02,Eastern,Bihar,Clear,29.5,4.0
2025-07-02,Eastern,Jharkhand,Clear,33.6,1.4
2025-07-02,Southern,Karnataka,Moderate_Rain,28.4,54.3
2025-07-02,Southern,Tamil Nadu,Moderate_Rain,33.9,98.5
2025-07-02,Southern,Kerala,Moderate_Rain,28.4,58.7
2025-07-02,Southern,Andhra Pradesh,Clear,33.0,4.8
2025-07-02,Southern,Telangana,Moderate_Rain,33.4,80.9
2025-07-02,North-Eastern,Assam,Moderate_Rain,26.3,26.0
2025-07-02,North-Eastern,Meghalaya,Heavy_Rain,33.1,97.1
2025-07-02,North-Eastern,Manipur,Clear,25.3,4.9
2025-07-02,North-Eastern,Nagaland,Heavy_Rain,25.4,89.4
2025-07-02,North-Eastern,Tripura,Moderate_Rain,27.3,43.5
2025-07-03,Northern,Delhi,Moderate_Rain,27.4,16.5
2025-07-03,Northern,Punjab,Heavy_Rain,33.7,81.9
2025-07-03,Northern,Haryana,Heavy_Rain,28.2,28.8
2025-07-03,Northern,Himachal Pradesh,Clear,27.0,0.2
2025-07-03,Northern,Uttarakhand,Clear,26.8,2.8
2025-07-03,Northern,Jammu & Kashmir,Heavy_Rain,27.8,35.6
2025-07-03,Western,Maharashtra,Clear,31.2,1.9
2025-07-03,Western,Gujarat,Clear,34.6,0.7
2025-07-03,Western,Rajasthan,Moderate_Rain,34.0,48.1
2025-07-03,Western,Goa,Clear,27.9,3.6
2025-07-03,Eastern,West Bengal,Clear,25.1,0.7
2025-07-03,Eastern,Odisha,Moderate_Rain,34.8,86.1
2025-07-03,Eastern,Bihar,Moderate_Rain,27.9,92.7
2025-07-03,Eastern,Jharkhand,Heavy_Rain,33.1,57.3
2025-07-03,Southern,Karnataka,Moderate_Rain,33.1,73.7
2025-07-03,Southern,Tamil Nadu,Heavy_Rain,26.9,76.3
2025-07-03,Southern,Kerala,Heavy_Rain,31.1,21.4
2025-07-03,Southern,Andhra Pradesh,Heavy_Rain,31.2,66.4
2025-07-03,Southern,Telangana,Heavy_Rain,25.1,43.9
2025-07-03,North-Eastern,Assam,Heavy_Rain,29.2,56.8
2025-07-03,North-Eastern,Meghalaya,Clear,32.2,0.8
2025-07-03,North-Eastern,Manipur,Clear,30.3,1.7
2025-07-03,North-Eastern,Nagaland,Clear,32.1,2.0
2025-07-03,North-Eastern,Tripura,Clear,26.8,0.9
2025-07-04,Northern,Delhi,Moderate_Rain,28.2,53.2
2025-07-04,Northern,Punjab,Moderate_Rain,27.7,60.6
2025-07-04,Northern,Haryana,Moderate_Rain,33.6,44.1
2025-07-04,Northern,Himachal Pradesh,Heavy_Rain,31.2,39.3
2025-07-04,Northern,Uttarakhand,Clear,31.6,1.9
2025-07-04,Northern,Jammu & Kashmir,Moderate_Rain,28.9,75.7
2025-07-04,Western,Maharashtra,Moderate_Rain,34.6,74.6
2025-07-04,Western,Gujarat,Clear,29.6,0.9
2025-07-04,Western,Rajasthan,Moderate_Rain,32.9,27.8
2025-07-04,Western,Goa,Moderate_Rain,31.6,93.3
2025-07-04,Eastern,West Bengal,Moderate_Rain,34.3,96.1
2025-07-04,Eastern,Odisha,Moderate_Rain,26.6,26.4
2025-07-04,Eastern,Bihar,Moderate_Rain,33.8,76.7
2025-07-04,Eastern,Jharkhand,Heavy_Rain,33.0,76.0
2025-07-04,Southern,Karnataka,Heavy_Rain,27.4,67.6
2025-07-04,Southern,Tamil Nadu,Moderate_Rain,26.7,31.3
2025-07-04,Southern,Kerala,Moderate_Rain,27.4,73.2
2025-07-04,Southern,Andhra Pradesh,Moderate_Rain,34.4,38.8
2025-07-04,Southern,Telangana,Moderate_Rain,29.9,47.6
2025-07-04,North-Eastern,Assam,Clear,33.8,3.7
2025-07-04,North-Eastern,Meghalaya,Moderate_Rain,28.9,24.5
2025-07-04,North-Eastern,Manipur,Moderate_Rain,30.7,94.8
2025-07-04,North-Eastern,Nagaland,Moderate_Rain,30.8,87.9
2025-07-04,North-Eastern,Tripura,Clear,32.3,3.1
2025-07-05,Northern,Delhi,Moderate_Rain,31.0,90.4
2025-07-05,Northern,Punjab,Clear,30.7,0.0
2025-07-05,Northern,Haryana,Clear,25.6,0.3
2025-07-05,Northern,Himachal Pradesh,Moderate_Rain,31.0,70.0
2025-07-05,Northern,Uttarakhand,Clear,27.1,3.6
2025-07-05,Northern,Jammu & Kashmir,Moderate_Rain,34.5,22.4
2025-07-05,Western,Maharashtra,Moderate_Rain,25.3,21.8
2025-07-05,Western,Gujarat,Heavy_Rain,28.6,22.1
2025-07-05,Western,Rajasthan,Heavy_Rain,26.7,59.3
2025-07-05,Western,Goa,Heavy_Rain,30.5,33.9
2025-07-05,Eastern,West Bengal,Clear,30.1,2.6
2025-07-05,Eastern,Odisha,Clear,27.1,1.7
2025-07-05,Eastern,Bihar,Moderate_Rain,28.6,70.1
2025-07-05,Eastern,Jharkhand,Moderate_Rain,28.9,67.4
2025-07-05,Southern,Karnataka,Heavy_Rain,34.2,81.9
2025-07-05,Southern,Tamil Nadu,Heavy_Rain,27.8,28.2
2025-07-05,Southern,Kerala,Moderate_Rain,28.9,31.3
2025-07-05,Southern,Andhra Pradesh,Heavy_Rain,33.6,83.3
2025-07-05,Southern,Telangana,Moderate_Rain,25.7,19.9
2025-07-05,North-Eastern,Assam,Moderate_Rain,33.7,95.9
2025-07-05,North-Eastern,Meghalaya,Heavy_Rain,26.5,12.1
2025-07-05,North-Eastern,Manipur,Moderate_Rain,32.3,80.1
2025-07-05,North-Eastern,Nagaland,Moderate_Rain,25.9,69.8
2025-07-05,North-Eastern,Tripura,Moderate_Rain,31.5,53.0
2025-07-06,Northern,Delhi,Moderate_Rain,33.2,15.1
2025-07-06,Northern,Punjab,Heavy_Rain,34.9,61.9
2025-07-06,Northern,Haryana,Heavy_Rain,30.9,28.9
2025-07-06,Northern,Himachal Pradesh,Heavy_Rain,26.2,64.8
2025-07-06,Northern,Uttarakhand,Clear,26.5,0.2
2025-07-06,Northern,Jammu & Kashmir,Moderate_Rain,26.6,20.4
2025-07-06,Western,Maharashtra,Clear,32.5,2.1
2025-07-06,Western,Gujarat,Moderate_Rain,31.1,14.8
2025-07-06,Western,Rajasthan,Heavy_Rain,28.8,20.4
2025-07-06,Western,Goa,Heavy_Rain,26.8,21.7
2025-07-06,Eastern,West Bengal,Heavy_Rain,25.3,65.6
2025-07-06,Eastern,Odisha,Moderate_Rain,31.6,75.1
2025-07-06,Eastern,Bihar,Clear,27.0,4.7
2025-07-06,Eastern,Jharkhand,Moderate_Rain,30.7,13.3
2025-07-06,Southern,Karnataka,Clear,27.1,1.9
2025-07-06,Southern,Tamil Nadu,Heavy_Rain,29.6,69.4
2025-07-06,Southern,Kerala,Moderate_Rain,26.0,79.9
2025-07-06,Southern,Andhra Pradesh,Moderate_Rain,25.9,25.9
2025-07-06,Southern,Telangana,Heavy_Rain,31.8,81.1
2025-07-06,North-Eastern,Assam,Moderate_Rain,33.6,93.0
2025-07-06,North-Eastern,Meghalaya,Moderate_Rain,26.5,98.4
2025-07-06,North-Eastern,Manipur,Moderate_Rain,25.2,43.8
2025-07-06,North-Eastern,Nagaland,Moderate_Rain,28.7,73.1
2025-07-06,North-Eastern,Tripura,Moderate_Rain,33.4,74.9
2025-07-07,Northern,Delhi,Heavy_Rain,32.4,82.9
2025-07-07,Northern,Punjab,Heavy_Rain,27.1,82.5
2025-07-07,Northern,Haryana,Moderate_Rain,31.9,21.5
2025-07-07,Northern,Himachal Pradesh,Clear,32.8,4.1
2025-07-07,Northern,Uttarakhand,Moderate_Rain,26.2,97.2
2025-07-07,Northern,Jammu & Kashmir,Moderate_Rain,34.4,27.2
2025-07-07,Western,Maharashtra,Moderate_Rain,28.9,58.6
2025-07-07,Western,Gujarat,Moderate_Rain,25.3,29.1
2025-07-07,Western,Rajasthan,Heavy_Rain,32.8,89.9
2025-07-07,Western,Goa,Heavy_Rain,29.8,22.7
2025-07-07,Eastern,West Bengal,Heavy_Rain,28.6,48.0
2025-07-07,Eastern,Odisha,Moderate_Rain,30.6,53.1
2025-07-07,Eastern,Bihar,Moderate_Rain,31.0,15.4
2025-07-07,Eastern,Jharkhand,Heavy_Rain,32.2,49.9
2025-07-07,Southern,Karnataka,Heavy_Rain,33.6,48.8
2025-07-07,Southern,Tamil Nadu,Heavy_Rain,26.3,47.1
2025-07-07,Southern,Kerala,Moderate_Rain,34.5,57.8
2025-07-07,Southern,Andhra Pradesh,Heavy_Rain,27.6,40.8
2025-07-07,Southern,Telangana,Moderate_Rain,31.8,84.5
2025-07-07,North-Eastern,Assam,Heavy_Rain,32.1,30.0
2025-07-07,North-Eastern,Meghalaya,Moderate_Rain,25.6,12.9
