item_code,project_title,serial_number,description,unit,quantity,rate_per_unit,total_cost,material_category,shelf_life,reorder_frequency,procurement_lead_time,has_components,component_count
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",8,AAAC 232 mm2,Mtr,300.0,127.4,38220.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",9,Structure for 33 KV CT as per Sheet no.1,No,1.0,27299.0,27299.0,other,Variable,As needed,1-2 weeks,Yes,4
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",9-SUB,Structure for 33 KV CT,Kg.,315.0,51.8,16317.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",9-SUB,Structure for 33 KV L.A.,Kg.,155.0,51.8,8029.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",9-SUB,Structure for Power T/F Neutral Earthing,Kg.,25.0,51.8,1295.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",9-SUB,Q.I.Nut Bolts,Kg.,20.0,82.9,1658.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",10,Control cables for S/S as per Sheet no.2,No.,1.0,17398.75,17398.75,electrical,Long (>5 years),As needed,2-4 weeks,Yes,1
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",10-SUB,Armoured Copper control cable 7Cx2.5 sq.mm.,mtr,125.0,139.19,17398.75,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",11,Clamps and Connectors as per Sheet no.3,No.,1.0,168366.0,168366.0,other,Variable,As needed,1-2 weeks,Yes,5
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",11-SUB,T-Connector for 200 sq mm conductor(Compression type),Nos.,30.0,3352.0,100560.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",11-SUB,Clamps for 33 KV Isolator,Nos.,24.0,992.0,23808.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",11-SUB,Connectors for T/F Bushing,Nos.,6.0,3783.0,22698.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",11-SUB,Clamps for 33 KV C.T.,Nos.,6.0,1450.0,8700.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",11-SUB,Clamps for 33 KV V.C.B.,Nos.,6.0,2100.0,12600.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 1,"11 kv 250 MVA OD Switchgears comprising of 1 Incomer and 3 single feeder with associated OD panels, Islators, C.T. & P.T. etc.",Set,1.0,852243.0,852243.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 2,L.As. 11 KV (Gapless type) with disconector,Set,2.0,1268.0,2536.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3,Take off structure for 3 outgoing feeder as per Sheet no.4,No.,1.0,256151.2,256151.2,other,Variable,As needed,1-2 weeks,Yes,17
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,"RSJ 116x100, 9 m long",Nos.,6.0,9254.0,55524.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,MS Channel 100x50x6 mm,Kg.,1610.0,51.8,83398.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,MS angle 50x50x6 mm,Kg.,100.0,51.8,5180.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,MS Flat 75x10 mm,Kg.,80.0,48.5,3880.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,"11KV A.B. Switch, 400 A",Nos.,3.0,9240.0,27720.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,Disc Insulator 11 KV 70 KN,Nos.,36.0,344.0,12384.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,Strain Hardware for Dog0.1 or Equ.AAAC.,Nos.,36.0,322.0,11592.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,11 kV Pin Insulators with G.I. Pins,Nos.,9.0,135.0,1215.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,Earthing Sets H.T,Sets,3.0,342.0,1026.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,L.As. 11 KV (Gapless type) with disconector,Sets,3.0,1268.0,3804.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,AAAC 100 mm2,Rmt.,150.0,51.82,7773.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,G.I.Strip (25 X 3 mm),Kg.,40.0,66.78,2671.2,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,G.I.Nut Bolts,Kg.,50.0,82.9,4145.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,Concreting ration 1:3:6,Cmt.,4.0,3027.0,12108.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,DOG TO DOG or equivalent AAAC,Nos.,18.0,559.0,10062.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,T-Connector for 100 sq mm conductor,Nos.,18.0,733.0,13194.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 3-SUB,Miscellaneous material,LS,1.0,475.0,475.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4,Structure for 11 KV Main Bus as per Sheet no.5,No.,1.0,213971.2,213971.2,other,Variable,As needed,1-2 weeks,Yes,15
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,"RSJ 116x100, 9 m long",Nos.,6.0,9254.0,55524.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,MS Channel 100x50x6 mm,Kg.,1610.0,51.8,83398.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,MS angle 50x50x6 mm,Kg.,100.0,51.8,5180.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,MS Flat 75x10 mm,Kg.,80.0,48.5,3880.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,Disc Insulator 11 KV 70 KN,Nos.,36.0,344.0,12384.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,Strain Hardware for Dog0.1 or Equ.AAAC.,Nos.,36.0,322.0,11592.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,11 kV Pin Insulators with G.I. Pins,Nos.,9.0,135.0,1215.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,Earthing Sets H.T,Sets,3.0,342.0,1026.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,L.As. 11 KV (Gapless type) with disconector,Sets,3.0,1268.0,3804.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,AAAC 100 mm2,Rmt.,150.0,51.82,7773.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,G.I.Strip (25 X 3 mm),Kg.,40.0,66.78,2671.2,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,G.I.Nut Bolts,Kg.,50.0,82.9,4145.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,Concreting ration 1:3:6,Cmt.,4.0,3027.0,12108.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,T-Connector for 100 sq mm conductor,Nos.,12.0,733.0,8796.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",B 4-SUB,Miscellaneous material,LS,1.0,475.0,475.0,other,Variable,As needed,1-2 weeks,No,0
0203,"Cost data for Augmentation of 33/11 KV, 1x3.15 MVA to 1x10 MVA Power T/F ( Outdoor)",Civil Works,Equipment Foundations for additional 1X 5 MVA or 1X10 MVA (1+3 Bay) (As table G1) Outdoor,,1.0,0,615736.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,1,33 KV Lightning Arrestors (Station type),Set,2.0,13571.0,27142.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,2,33 KV Isolators with EB (800 A),Set,1.0,55190.0,55190.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,3,33 KV Isolators without EB (800 Amp.),Set,3.0,50510.0,151530.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,4,33 KV Post Insulator,Nos,3.0,918.0,2754.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,5,"RSJ 125x70, 8 m long",Nos,8.0,4683.0,37464.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,6,G.I.Channel 100x50x6mm,Kg.,1650.0,70.08,115632.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,7,G.I.Angle 75x40 mm,Kg.,100.0,70.08,7008.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,8,G.I Flat 50x10 mm,Kg.,80.0,66.78,5342.4,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,9,Disc Insulator 11 KV 70 KN,Nos,18.0,344.0,6192.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,10,AAAC 232 mm2,MTR,200.0,127.4,25480.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,11,Strain Hardware for AAAC232 sq.mm.,Nos,6.0,603.0,3618.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,12,Earthing complete as per Sheet no. 1,Set,1.0,270490.0,270490.0,other,Variable,As needed,1-2 weeks,Yes,6
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,12-SUB,G.I..Flat 50 x 6 mm,Kg.,1500.0,66.78,100170.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,12-SUB,Earthing Sets H.T of C.I.pipe 150 mm 3 mtr.,No.,22.0,6300.0,138600.0,pipes,Long (>5 years),As needed,2-3 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,12-SUB,Coal,Kg.,1310.0,15.0,19650.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,12-SUB,Salt,Kg.,1310.0,7.0,9170.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,12-SUB,RCC Ring work for earthing pits,No.,0.0,298.0,0.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,12-SUB,"Sundries such as N/B, Washers, Welding etc.",L.S.,1.0,2900.0,2900.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,13,"Power Transformer 33/11 KV, 10 MVA",No,1.0,4687202.0,4687202.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,14,33 KV P.T.,Nos,3.0,18876.0,56628.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,15,33 kV C. T. (400-200/1-1-1),Nos,3.0,25011.0,75033.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,16,33 KV VCB complete 1600 Amp (O.D.),Set,1.0,204195.0,204195.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,17,C&R panel for 33 KV Transformer with 1 Amp. Relay,No,1.0,56858.0,56858.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,18,33 kV Pin Insulators with G.I. Pins,Nos,6.0,541.0,3246.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,19,Structure for 33 KV CT & PT as per Sheet no. 2,No,1.0,48071.0,48071.0,other,Variable,As needed,1-2 weeks,Yes,5
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,19-SUB,Structure for 33 KV PT,Kg.,315.0,51.8,16317.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,19-SUB,Structure for 33 KV CT,Kg.,360.0,51.8,18648.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,19-SUB,Structure for 33 KV L.A.,Kg.,155.0,51.8,8029.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,19-SUB,Structure for Power T/F Neutral Earthing,Kg.,50.0,51.8,2590.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,19-SUB,G.I.Nut Bolls,Kg.,30.0,82.9,2487.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,20,G.I.Nut Bolts,KG,150.0,82.9,12435.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,21,Marshalling Box,No.,1.0,4284.0,4284.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,22,11kV I D switchgear (1 IIc+1 B/c+4O/G),Set,1.0,1703020.0,1703020.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,23,"XLPE Cable 11 KV, 3 C / 300 mm sq.",MTR,300.0,1194.0,358200.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,24,11 kV heat shrinkable Indoor termination joint kit for 3 C X 300 sqmm,No.,4.0,1662.0,6648.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,25,Clamps and Connectors as per Sheet no. 3,No.,1.0,273276.0,273276.0,other,Variable,As needed,1-2 weeks,Yes,6
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,25-SUB,T-Connector for 200 sq mm conductor(Compression type),Nos.,60.0,3352.0,201120.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,25-SUB,Clamps for 33 KV Isolator,Nos.,24.0,992.0,23808.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,25-SUB,Connectors for T/F Bushing,Nos.,6.0,3783.0,22698.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,25-SUB,Clamps for 33 KV C.T.,Nos.,6.0,1450.0,8700.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,25-SUB,Clamps for 33 KV P.T.,Nos.,3.0,1450.0,4350.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,25-SUB,Clamps for 33 KV V.C.B.,Nos.,6.0,2100.0,12600.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,26,S/S Yard lighting as per Sheet no. 4,No.,1.0,211641.0,211641.0,other,Variable,As needed,1-2 weeks,Yes,8
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,26-SUB,Flood lights with control gear box & 250w SV Lamp,No.,14.0,6300.0,88200.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,26-SUB,"Tubular pole 9 Mtr. Long 88.9C, 137.7 mm",No.,14.0,4815.0,67410.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,26-SUB,L.T. XLPE Armoured cable 4core 16sq.mm.,Mtr.,250.0,78.0,19500.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,26-SUB,L.T. 2 Core Cable 2.5 sqmm Armoured,Mtr.,100.0,77.0,7700.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,26-SUB,Concreting ration 1:3:6,Cmt,7.0,3027.0,21189.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,26-SUB,Red Bricks,No.,1000.0,5.5,5500.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,26-SUB,Sand,Cum,6.0,222.0,1332.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,26-SUB,Sundries,L.S.,1.0,810.0,810.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,27,"Battery set 30 Volt, 100 AH with Battery charger",No.,1.0,72000.0,72000.0,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,28,11/0.43 KV x 100 KVA station Transformer as per Sheet no. 5,No.,1.0,196242.4,196242.4,electrical,Long (>5 years),As needed,2-4 weeks,Yes,15
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,28-SUB,G.I.Channel 100x50x6mm,Kg.,290.0,70.08,20323.2,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,28-SUB,G.I.Channel 75x40x6mm,Kg.,15.0,70.08,1051.2,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,28-SUB,G.I Flat 75x10 mm,Kg.,20.0,66.78,1335.6,other,Variable,As needed,1-2 weeks,No,0
0102D,Cost data for 33/11 kV 1 X 10 MVA New S/S33 kV Outdoor & 11 kV Indoor with RSJ pole structure,28-SUB,"Dist. Transformer 100 KVA, 11/0.43 kv",No.,1.0,112770.0,112770.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
